timestamp,kitchen_temp [deg C],heating_temp [deg C],balcony_temp [deg C]
1479083582,None,47.812,4.0
1479087182,None,48.0,3.75
1479090782,None,48.125,3.812
1479094382,None,48.25,3.75
1479097983,None,48.25,3.437
1479101583,None,48.812,3.125
1479105182,None,49.562,2.75
1479108783,None,50.125,2.437
1479112382,None,50.812,2.062
1479115983,None,51.625,1.75
1479119582,None,53.125,2.0
1479123182,None,53.75,11.562
1479126782,None,53.687,17.312
1479130382,None,54.25,17.687
1479133982,None,55.812,14.687
1479137582,26.0,56.062,10.812
1479141182,25.812,55.562,7.937
1479144782,25.687,55.25,5.5
1479148382,None,None,None
1479151983,None,None,None
1479155582,None,None,None
1479159182,None,None,None
1479162783,None,None,None
1479166382,None,None,None
1479169982,None,None,None
1479173582,None,None,None
1479177182,None,None,None
1479180782,None,None,None
1479184382,None,None,None
1479187982,None,None,None
1479191583,None,None,None
1479195182,None,None,None
1479198782,None,None,None
1479202382,None,None,None
1479205983,None,None,None
1479209583,None,None,None
1479213182,None,None,None
1479216782,None,None,None
1479220382,None,None,None
1479223982,None,None,None
1479227582,None,None,None
1479231183,None,None,None
1479234782,None,None,None
1479238382,None,None,None
1479241982,None,None,None
1479245583,None,None,None
1479249182,None,None,None
1479252782,None,None,None
1479256382,None,None,None
1479259982,None,None,None
1479263582,None,None,None
1479267182,None,None,None
1479270782,None,None,None
1479274382,None,None,None
1479277983,None,None,None
1479281582,None,None,None
1479285183,None,None,None
1479288783,None,None,None
1479292383,None,None,None
1479295982,None,None,None
1479299582,None,None,None
1479303182,None,None,None
1479306783,None,None,None
1479310382,None,None,None
1479313983,None,None,None
1479317582,None,None,None
1479321182,None,None,None
1479324783,None,None,None
1479328382,None,None,None
1479331982,None,None,None
1479335582,None,None,None
1479339182,None,None,None
1479342782,None,None,None
1479346382,None,None,None
1479349982,None,None,None
1479353582,None,None,None
1479357183,None,None,None
1479360782,None,None,None
1479364382,None,None,None
1479367983,None,None,None
1479371582,None,None,None
1479375182,None,None,None
1479378782,None,None,None
1479382382,None,None,None
1479385982,None,None,None
1479389582,None,None,None
1479393182,None,None,None
1479396782,None,None,None
1479400382,None,None,None
1479403983,None,None,None
1479407582,None,None,None
1479411182,None,None,None
1479414782,None,None,None
1479418382,None,None,None
1479421982,None,None,None
1479425582,None,None,None
1479429182,None,None,None
1479432782,None,None,None
1479436382,None,None,None
1479439982,None,None,None
1479443582,None,None,None
1479544382,None,57.312,4.5
1479547982,None,57.187,-3.187
1479551582,None,57.312,-3.0
1479555182,None,57.187,0.062
1479558783,None,55.937,3.312
1479562382,None,54.75,2.5
1479565983,None,54.312,2.25
1479569583,None,53.75,1.312
1479573182,None,53.625,-0.187
1479576782,None,53.75,-1.5
1479580382,None,54.25,-2.25
1479583982,None,54.375,-2.687
1479587582,None,54.812,-3.125
1479591183,None,55.375,-3.125
1479594782,None,55.25,-2.937
1479598382,None,55.0,-2.937
1479601983,None,55.062,-3.187
1479605582,24.25,54.5,-3.125
1479609182,24.0,54.562,-3.5
1479612782,23.937,54.687,-3.687
1479616382,23.812,54.625,-3.875
1479619982,None,55.312,-4.062
1479623583,23.812,55.437,-4.25
1479627182,23.625,55.75,-4.562
1479630782,23.562,55.937,-4.75
1479634382,23.5,56.312,-4.687
1479637982,None,None,None
1479641582,None,None,None
1479645182,None,None,None
1479648782,None,None,None
1479652383,None,None,None
1479655982,None,None,None
1479659582,None,None,None
